mouse_lhb_region,mouse_gene,avg_log_expr,pct_expr,logFC_vs_other_lhb_regions
Oval/Medial,Abcc5,0.37254086,0.1769046,0.09772697
Oval/Medial,Prkcg,0.14746419,0.07388432,0.09768611
Oval/Medial,Nrxn1,2.8335843,0.7962335,0.09761047
Oval/Medial,Sema5a,0.4096897,0.17306642,0.0974403
Oval/Medial,Zfp385b,0.51274294,0.21118654,0.097360104
Oval/Medial,Sipa1l1,0.24092177,0.11182998,0.09731512
Oval/Medial,Jph1,0.12145914,0.0540828,0.09715208
Oval/Medial,Gm32828,0.14001393,0.05661251,0.09704718
Oval/Medial,Kifc2,0.2684258,0.12613593,0.09695099
Oval/Medial,Mmp16,0.6487007,0.26814863,0.09658742
Oval/Medial,Hecw2,0.6189088,0.2610829,0.09607041
Oval/Medial,Zdhhc14,0.3068756,0.14183758,0.09590806
Oval/Medial,Homer1,0.17928591,0.085224405,0.0958062
Oval/Medial,Zfyve28,0.13392343,0.06952275,0.09576653
Oval/Medial,Kat6b,0.30528128,0.14445452,0.09561312
Oval/Medial,Gab2,0.23673685,0.1110449,0.09558363
Oval/Medial,Pak7,0.35068268,0.15788816,0.09549004
Oval/Medial,Kcnj6,0.3136052,0.14305882,0.095201254
Oval/Medial,Tango2,0.18788747,0.09342416,0.0946997
Oval/Medial,Sphkap,0.5311486,0.2191246,0.09433046
Oval/Medial,Caln1,0.17230842,0.07981606,0.094325
Oval/Medial,Clasp1,0.32057345,0.15239258,0.09402527
Oval/Medial,Pvt1,0.11452442,0.056786973,0.093850434
Oval/Medial,Gria3,0.73510283,0.29885408,0.09369433
Oval/Medial,Esyt2,0.40668333,0.1888553,0.09367111
Oval/Medial,Kmt2a,0.5347834,0.24267708,0.0935601
Oval/Medial,Pard3,0.3808173,0.17420043,0.09349972
Oval/Medial,Cyp7b1,0.14014909,0.062805936,0.093361296
Oval/Medial,Ust,0.13840126,0.06516118,0.092843235
Oval/Medial,Zfp280d,0.41838342,0.19225733,0.09240356
Oval/Medial,Lrrtm3,0.43365133,0.18728514,0.09223652
Oval/Medial,Sh3d19,0.2683978,0.12107651,0.0921745
Oval/Medial,Snx29,0.31560665,0.14864163,0.092093945
Oval/Medial,Dmxl2,0.3720698,0.17620675,0.09207332
Oval/Medial,Ewsr1,0.3818702,0.17803861,0.092054814
Oval/Medial,Dync1i1,0.4522661,0.20071878,0.0920524
Oval/Medial,Pan3,0.3736093,0.17542167,0.09173557
Oval/Medial,Synpr,0.40304524,0.1666113,0.09169024
Oval/Medial,Atp11b,0.31647772,0.15056072,0.09162837
Oval/Medial,Hdac8,0.38195547,0.17289196,0.09158182
Oval/Medial,Runx2,0.11012047,0.054518957,0.09137088
Oval/Medial,Gpatch8,0.51388913,0.23465179,0.091343164
Oval/Medial,Pcca,0.4547147,0.20490588,0.090022475
Oval/Medial,Nhs,0.21956201,0.095779404,0.08990431
Oval/Medial,Pdzd2,0.15548101,0.07056953,0.08971825
Oval/Medial,Ahi1,0.97756064,0.3936746,0.0896551
Oval/Medial,Hecw1,0.6284503,0.26727632,0.08944529
Oval/Medial,Grid1,0.7796477,0.30234334,0.08922142
Oval/Medial,Nova1,0.31400263,0.13861002,0.08872615
Oval/Medial,Lyst,0.20522997,0.100140974,0.088671155
Oval/Medial,Ssbp2,0.35172486,0.16111572,0.08810979
Oval/Medial,Ctif,0.30849606,0.14314605,0.08780664
Oval/Medial,Fam19a5,0.25351492,0.12125097,0.0874228
Oval/Medial,Rap1gds1,0.36062536,0.16486667,0.08695695
Oval/Medial,Snap25,1.231872,0.4861399,0.08682084
Oval/Medial,Fut9,0.4161865,0.1832725,0.08663061
Oval/Medial,Rbm5,0.39956355,0.18641283,0.08658132
Oval/Medial,Agap1,0.44040495,0.19897415,0.08641735
Oval/Medial,Gm38393,0.39802966,0.1802194,0.086006105
Oval/Medial,Arhgap32,0.39753833,0.18344696,0.08600366
Oval/Medial,Elavl2,0.4550032,0.19914861,0.08578935
Oval/Medial,Agtpbp1,0.31742257,0.15125857,0.085710034
Oval/Medial,Usp15,0.3598892,0.17175795,0.08565
Oval/Medial,Prmt8,0.109698504,0.057484824,0.08561769
Oval/Medial,Herc3,0.20942906,0.10249622,0.085616104
Oval/Medial,Ambra1,0.3562197,0.16896655,0.085475296
Oval/Medial,Fam49a,0.17614247,0.08696903,0.08544809
Oval/Medial,Asap1,0.39930576,0.1816151,0.085223466
Oval/Medial,Sltm,0.4664665,0.2160715,0.08521718
Oval/Medial,Phf14,0.5021103,0.22819667,0.08516899
Oval/Medial,A830082K12Rik,0.13646907,0.06786536,0.08513042
Oval/Medial,Mark3,0.36282003,0.17123456,0.085113555
Oval/Medial,Uggt2,0.32783863,0.15544568,0.08508001
Oval/Medial,Fam110b,0.15053251,0.07432048,0.08472668
Oval/Medial,Cux2,0.19664091,0.09717511,0.08463015
Oval/Medial,Kcnh1,0.1243038,0.059403915,0.0845979
Oval/Medial,2010111I01Rik,0.29323873,0.13887171,0.08447361
Oval/Medial,Nckap5,0.1347788,0.06350379,0.08442988
Oval/Medial,Nedd4l,0.64270747,0.27242297,0.08433956
Oval/Medial,Hectd4,0.3867231,0.18074279,0.08425951
Oval/Medial,Zfp148,0.33075652,0.15666692,0.084056735
Oval/Medial,Phf21a,0.41001078,0.18737237,0.08392784
Oval/Medial,Syt14,0.21258533,0.10607271,0.08387923
Oval/Medial,Akap6,0.89994955,0.35982883,0.0838756
Oval/Medial,Hook1,0.29420164,0.14218651,0.08374046
Oval/Medial,Sash1,0.20430516,0.096390024,0.083625555
Oval/Medial,Mtf2,0.26011106,0.12639762,0.083266556
Oval/Medial,Birc6,0.49238274,0.2252308,0.0831911
Oval/Medial,Sfswap,0.24901114,0.11985527,0.083036244
Oval/Medial,Rock1,0.40293008,0.18711068,0.08269057
Oval/Medial,Ncoa2,0.38413778,0.17681737,0.0826458
Oval/Medial,Raph1,0.27934563,0.13320167,0.08240946
Oval/Medial,Gulp1,0.12682842,0.05591466,0.08227393
Oval/Medial,Ppp1r12a,0.4099422,0.19033824,0.08223349
Oval/Medial,Ago3,0.36592487,0.17158349,0.08220616
Oval/Medial,Klhl2,0.22697517,0.10546209,0.082183465
Oval/Medial,Dclk2,0.24065802,0.11732556,0.08214411
Oval/Medial,Ubr5,0.48868096,0.22156708,0.08205724
Oval/Medial,Ror1,0.12807928,0.057659287,0.08180134
Oval/Medial,Atxn7l1,0.18868934,0.09420924,0.0817787
Oval/Medial,Epb41,0.24799459,0.1199425,0.081656575
Oval/Medial,Epb41l3,0.63901395,0.27312082,0.08161318
Oval/Medial,Rbfox2,0.60991204,0.26814863,0.08132893
Oval/Medial,Zfp536,0.21938594,0.09918143,0.08125998
Oval/Medial,March3,0.17154384,0.079554364,0.081110395
Oval/Medial,Mdn1,0.24472916,0.11802341,0.08078036
Oval/Medial,Leng8,0.33764526,0.15788816,0.0806731
Oval/Medial,Ppp4r4,0.14744873,0.07545449,0.08062471
Oval/Medial,Med12l,0.39766064,0.18353419,0.080620885
Oval/Medial,Lrfn2,0.18893437,0.09255184,0.08036949
Oval/Medial,Kif21a,0.6693399,0.2922245,0.08023083
Oval/Medial,Itsn1,0.3360777,0.1593711,0.080197215
Oval/Medial,2410089E03Rik,0.45127687,0.2041208,0.08010179
Oval/Medial,Sipa1l3,0.15256765,0.075803414,0.08007843
Oval/Medial,Nrbp2,0.22671218,0.10738118,0.08005786
Oval/Medial,Fndc3b,0.123143755,0.061933625,0.07947944
Oval/Medial,Sclt1,0.358967,0.1677453,0.07935089
Oval/Medial,Chd9,0.5375711,0.23944952,0.07933536
Oval/Medial,Zfp950,0.33017895,0.15719031,0.079012185
Oval/Medial,Cdh9,0.19825563,0.08478825,0.07880471
Oval/Medial,Pdss2,0.2700968,0.12857841,0.07868965
Oval/Medial,Trip12,0.43462107,0.20010816,0.07868928
Oval/Medial,2210408I21Rik,0.40331113,0.18048109,0.07855746
Oval/Medial,Far2,0.13813421,0.07004614,0.07855118
Oval/Medial,Smg1,0.43545544,0.20150386,0.07842168
Oval/Medial,Cd46,0.1781169,0.08880089,0.07842083
Oval/Medial,Iqsec2,0.20029496,0.09682618,0.07826965
Oval/Medial,Mpdz,0.16910736,0.08234577,0.07810305
Oval/Medial,C130071C03Rik,0.22291635,0.10476424,0.07804248
Oval/Medial,Garem1,0.14117523,0.069697216,0.07781206
Oval/Medial,Ntrk3,0.6524343,0.2680614,0.077777624
Oval/Medial,Chsy3,0.22486503,0.09682618,0.07776913
Oval/Medial,Rfx7,0.4345964,0.19853799,0.07748154
Oval/Medial,Wsb1,0.34634903,0.15893494,0.07721555
Oval/Medial,Gramd1b,0.29284942,0.13843556,0.077100456
Oval/Medial,Mkl1,0.17971113,0.08871366,0.0769121
Oval/Medial,Ksr2,0.41148522,0.18815745,0.07685354
Oval/Medial,Bicd1,0.5905716,0.25907657,0.076836884
Oval/Medial,Thoc2,0.34953153,0.16469221,0.07682958
Oval/Medial,Atxn2,0.36191678,0.17175795,0.076811165
Oval/Medial,Vps13d,0.25129002,0.12186159,0.07673098
Oval/Medial,Dennd6b,0.20529479,0.09761126,0.076558724
Oval/Medial,Ablim2,0.26453415,0.12779333,0.076291814
Oval/Medial,Slc8a3,0.38269362,0.17263027,0.07627326
Oval/Medial,Nrgn,0.3362855,0.14445452,0.075832635
Oval/Medial,Iqsec3,0.16707341,0.082694694,0.07577563
Oval/Medial,Carmil3,0.16851464,0.08033945,0.07571812
Oval/Medial,Eif2s3y,0.2545522,0.12543808,0.07564224
Oval/Medial,Carmil1,0.20301974,0.09682618,0.07551393
Oval/Medial,Atxn2l,0.32776737,0.15204366,0.07532191
Oval/Medial,Krit1,0.35070717,0.16477944,0.07530454
Oval/Medial,Braf,0.48431382,0.22174154,0.075301975
Oval/Medial,Ttll5,0.22966798,0.11060874,0.07528314
Oval/Medial,Cpeb1,0.2357315,0.114534155,0.074891225
Oval/Medial,Fubp1,0.4649917,0.21415241,0.07480809
Oval/Medial,Dock7,0.38489488,0.178562,0.07476246
Oval/Medial,Ncor1,0.58102643,0.25759363,0.0747515
Oval/Medial,Dmxl1,0.5084018,0.22863282,0.07472965
Oval/Medial,Osbp2,0.16507629,0.082171306,0.074654594
Oval/Medial,Arglu1,0.47135568,0.21650766,0.074507356
Oval/Medial,Gabra5,0.12387106,0.060799617,0.07431081
Oval/Medial,St18,0.14056848,0.060799617,0.0742572
Oval/Medial,Stk39,0.37993655,0.17420043,0.074219316
Oval/Medial,Sf3b1,0.4079397,0.18972762,0.07417405
Oval/Medial,Slco3a1,0.2015361,0.09857081,0.07415451
Oval/Medial,Arih1,0.46828791,0.21423964,0.0739837
Oval/Medial,Pkd1,0.2751356,0.13154428,0.07385172
Oval/Medial,Tspan5,0.2884872,0.1321549,0.07378204
Oval/Medial,Cpne6,0.11482823,0.05591466,0.0737256
Oval/Medial,Srek1,0.4265582,0.19984646,0.07359502
Oval/Medial,Sergef,0.16208413,0.08190961,0.07355953
Oval/Medial,Kmt2c,0.5091578,0.23220931,0.073449105
Oval/Medial,Psd3,0.35448983,0.16626237,0.073394805
Oval/Medial,Zfyve9,0.3165544,0.15047349,0.07328449
Oval/Medial,Ppp1r13b,0.2370541,0.11610432,0.07324594
Oval/Medial,Cspp1,0.3940735,0.18492989,0.07310268
Oval/Medial,Sybu,0.49381748,0.22121815,0.072644144
Oval/Medial,Unc13a,0.29208115,0.1393951,0.07239658
Oval/Medial,Gigyf2,0.3393989,0.1619008,0.07228905
Oval/Medial,Ehmt1,0.24384429,0.11968081,0.072139785
Oval/Medial,Coro6,0.11090903,0.05286156,0.07182115
Oval/Medial,Neto1,0.20786321,0.09447093,0.07152067
Oval/Medial,Oxct1,0.398541,0.18205126,0.071415514
Oval/Medial,Ubr3,0.48437518,0.2221777,0.07139981
Oval/Medial,Arhgap44,0.2758877,0.13451014,0.07125501
Oval/Medial,Ddhd1,0.3472102,0.16059233,0.07122913
Oval/Medial,Tacc1,0.24572569,0.11793618,0.071194634
Oval/Medial,Fam193b,0.26860282,0.12587424,0.071116075
Oval/Medial,Pde8b,0.21205202,0.10040267,0.07107715
Oval/Medial,Tmem191c,0.23675886,0.11427246,0.07090913
Oval/Medial,Ankrd11,0.43357673,0.19984646,0.070881754
Oval/Medial,Adk,0.2779624,0.1318932,0.0708732
Oval/Medial,Lcor,0.28781614,0.13712709,0.0706799
Oval/Medial,Zmynd11,0.46203372,0.21310563,0.07067019
Oval/Medial,Dtnb,0.33469695,0.15692861,0.07052073
Oval/Medial,Fam193a,0.30211228,0.14445452,0.07034586
Oval/Medial,Fndc3a,0.2902256,0.1379994,0.069893
Oval/Medial,Hmgcll1,0.30055004,0.14087804,0.06988959
Oval/Medial,Dlgap3,0.14991172,0.074669406,0.06985247
Oval/Medial,Zranb2,0.6476208,0.287514,0.0693804
Oval/Medial,Ints6,0.24821024,0.11880849,0.069252744
Oval/Medial,Kif5c,0.37159398,0.17297919,0.06910986
Oval/Medial,Mcu,0.19798304,0.09508155,0.069043204
Oval/Medial,Clk1,0.33616877,0.15788816,0.06901264
Oval/Medial,Mbnl1,0.31983334,0.15143304,0.06868881
Oval/Medial,Arid1b,0.38226262,0.17507274,0.06868684
Oval/Medial,Sgk1,0.15185119,0.07440771,0.06856704
Oval/Medial,Lmo3,0.14702775,0.06699304,0.068552785
Oval/Medial,Arhgef25,0.19819994,0.093336925,0.06847645
Oval/Medial,Rictor,0.24560902,0.1171511,0.06844212
Oval/Medial,Clasrp,0.18043923,0.08679457,0.068150856
Oval/Medial,Dscaml1,0.18379708,0.077722505,0.06797051
Oval/Medial,Paxbp1,0.264257,0.12849118,0.06786741
Oval/Medial,Map4k3,0.21855718,0.10886411,0.06765586
Oval/Medial,Ulk4,0.21070197,0.10249622,0.06753841
Oval/Medial,Gpm6b,0.75166947,0.31080478,0.06712502
Oval/Medial,Rabgap1,0.4060426,0.189117,0.06708783
Oval/Medial,Kcnip3,0.12257261,0.058967758,0.0670875
Oval/Medial,Nhsl2,0.16063179,0.07885651,0.067039356
Oval/Medial,Qrich1,0.20335364,0.10075159,0.066939935
Oval/Medial,Tle1,0.11995225,0.060101766,0.066858485
Oval/Medial,Scmh1,0.37844473,0.17481105,0.066684216
Oval/Medial,Fgd4,0.2540325,0.12046589,0.06666462
Oval/Medial,Mbtd1,0.32476252,0.15413721,0.066654354
Oval/Medial,Kmt2e,0.51345956,0.23299439,0.06664017
Oval/Medial,Add2,0.2887107,0.13686539,0.0665863
Oval/Medial,Nipbl,0.40362766,0.18545328,0.066418886
Oval/Medial,Plekha7,0.14372021,0.073360935,0.066274375
Oval/Medial,Pgbd5,0.13314565,0.066469654,0.06616967
Oval/Medial,Ptprn2,1.0642796,0.39986804,0.06603646
Oval/Medial,Dennd4a,0.27426004,0.13041027,0.06603044
Oval/Medial,Daam1,0.24352412,0.11907019,0.06600283
Oval/Medial,Fam13c,0.15126292,0.07571618,0.06595822
Oval/Medial,Tsga10,0.14701734,0.071878,0.06589427
Oval/Medial,Bcas3,0.4081009,0.18571497,0.06585261
Oval/Medial,Negr1,1.6213984,0.54247683,0.06574476
Oval/Medial,Arntl,0.118923225,0.061235774,0.06572805
Oval/Medial,Rnf165,0.14391316,0.071878,0.06563582
Oval/Medial,Hnrnpdl,0.36249426,0.16844316,0.065594375
Oval/Medial,Slc4a7,0.19318677,0.094034776,0.06556901
Oval/Medial,Zmym4,0.4122751,0.19121055,0.065470845
Oval/Medial,Zfp445,0.31097502,0.1485544,0.06545545
Oval/Medial,Pag1,0.15824243,0.077722505,0.065410756
Oval/Medial,Slc44a1,0.26296645,0.12482746,0.0653138
Oval/Medial,Dym,0.2151426,0.10441531,0.06517561
Oval/Medial,Cyth1,0.15549685,0.07746081,0.065158986
Oval/Medial,Ctss,0.17503832,0.072052464,0.065154955
Oval/Medial,Myo18a,0.17983426,0.0899349,0.06508956
Oval/Medial,Fam13a,0.11342696,0.057659287,0.06507331
Oval/Medial,Nf1,0.49769893,0.22235216,0.06505638
Oval/Medial,Hace1,0.1932462,0.095168784,0.065042704
Oval/Medial,Fmn1,0.12330551,0.05975284,0.06471617
Oval/Medial,Cnot4,0.33939403,0.16137742,0.06469414
Oval/Medial,Mgll,0.14214736,0.07004614,0.06467141
Oval/Medial,Ppip5k1,0.25316638,0.12290837,0.06463671
Oval/Medial,Slc4a4,0.4212211,0.17507274,0.06457412
Oval/Medial,Cdyl2,0.11164256,0.05608912,0.06455919
Oval/Medial,Smg6,0.32970935,0.15509675,0.06447852
Oval/Medial,C1qb,0.19346735,0.080862835,0.06430584
Oval/Medial,B230209E15Rik,0.27514058,0.13014857,0.064169735
Oval/Medial,Parp8,0.22661142,0.10999812,0.06416759
Oval/Medial,Btrc,0.26882318,0.12962519,0.06399354
Oval/Medial,Gm45159,0.11290899,0.055216808,0.06390901
Oval/Medial,Eml4,0.21507153,0.10511316,0.06389701
Oval/Medial,Rundc3b,0.22770783,0.1124406,0.06384501
Oval/Medial,Ctnna3,0.25316346,0.11662771,0.06370127
Oval/Medial,Kndc1,0.17595035,0.08539887,0.063516036
Oval/Medial,Far1,0.30843312,0.14680977,0.06349966
Oval/Medial,Itpr1,0.2686808,0.12500192,0.06344536
Oval/Medial,Ankib1,0.30207238,0.1441056,0.06336996
Oval/Medial,Nvl,0.16998106,0.08574779,0.06336429
Oval/Medial,Ice1,0.23599814,0.11444692,0.06322965
Oval/Medial,Gm9801,0.2041175,0.10005374,0.063099205
Oval/Medial,Pfkp,0.26903674,0.12849118,0.06308362
Oval/Medial,Man2a1,0.14357854,0.07004614,0.06277516
Oval/Medial,Patj,0.18886147,0.0915923,0.062760934
Oval/Medial,Cyfip1,0.18708959,0.09098168,0.062722266
Oval/Medial,Ccdc148,0.17742343,0.08627118,0.06266199
Oval/Medial,Zc3h7a,0.19068958,0.094645396,0.06257671
Oval/Medial,Fign,0.2225575,0.098309115,0.06252594
Oval/Medial,Pde4a,0.20089823,0.09752403,0.06252137
Oval/Medial,Ubp1,0.23471837,0.11366184,0.06251863
Oval/Medial,Chd2,0.3735083,0.17184518,0.062444985
Oval/Medial,Ggnbp2,0.32527196,0.15588184,0.062417448
Oval/Medial,Clock,0.31535372,0.15038626,0.06237358
Oval/Medial,Wdr7,0.34406886,0.16006894,0.06213796
Oval/Medial,Psme4,0.36771065,0.17149626,0.06210929
Oval/Medial,Zfp638,0.4822852,0.22017138,0.06209159
Oval/Medial,Zfp207,0.32390675,0.15474783,0.06204167
Oval/Medial,Gpcpd1,0.22060542,0.10816626,0.061940655
Oval/Medial,Atrx,0.585743,0.26021057,0.06191665
Oval/Medial,Mast2,0.3229417,0.15247981,0.06190455
Oval/Medial,Gm40841,0.25615627,0.125787,0.061898082
Oval/Medial,U2surp,0.33300778,0.15823708,0.06182626
Oval/Medial,4732471J01Rik,0.16717468,0.082781926,0.06182546
Oval/Medial,Tnrc6a,0.42204824,0.19443811,0.061656803
Oval/Medial,Rsrc1,0.40003857,0.18353419,0.06155622
Oval/Medial,Col4a2,0.12120074,0.0615847,0.061530076
Oval/Medial,Dopey1,0.254212,0.12491469,0.061382398
Oval/Medial,R3hdm2,0.44969818,0.20542927,0.061365128
Oval/Medial,Tmem178b,0.84435546,0.34020177,0.061357975
Oval/Medial,Rev1,0.22056192,0.10860242,0.061212346
Oval/Medial,Mphosph9,0.1807015,0.091417834,0.06112449
Oval/Medial,B830012L14Rik,0.13512307,0.06446333,0.060914382
Oval/Medial,Ascc3,0.31954166,0.14977564,0.060849637
Oval/Medial,Zranb1,0.24323499,0.118895724,0.06075634
Oval/Medial,Gigyf1,0.13926011,0.06803982,0.0606381
Oval/Medial,Ubash3b,0.10510962,0.050593544,0.06060295
Oval/Medial,Atp1a2,0.5555013,0.22784774,0.06044644
Oval/Medial,Sesn1,0.19120666,0.094558164,0.06032808
Oval/Medial,Trpc3,0.11894655,0.05783375,0.06027269
Oval/Medial,Srcin1,0.40685466,0.18641283,0.06007275
Oval/Medial,Ext1,0.33489308,0.15099688,0.05999303
Oval/Medial,Uvrag,0.19542424,0.09691341,0.05997163
Oval/Medial,A330102I10Rik,0.1878763,0.090894446,0.059926733
Oval/Medial,Tbc1d5,0.3454234,0.15797539,0.059783757
Oval/Medial,Wdr33,0.3252983,0.15553291,0.05977446
Oval/Medial,Shank1,0.43748814,0.20202725,0.059744656
Oval/Medial,Tox3,0.17180756,0.07911821,0.059711367
Oval/Medial,Cpne8,0.139671,0.06428887,0.059699625
Oval/Medial,Dock11,0.11140239,0.053908337,0.059694905
Oval/Medial,Bin1,0.4842912,0.2205203,0.059694827
Oval/Medial,Nfx1,0.21463066,0.10781734,0.05965756
Oval/Medial,Spire1,0.28892508,0.13930787,0.05955343
Oval/Medial,Fto,0.38135478,0.17742799,0.059542388
Oval/Medial,Cdk12,0.28174633,0.13721432,0.05953136
Oval/Medial,Apex2,0.18948267,0.092988,0.059423998
Oval/Medial,Chm,0.24013862,0.11558093,0.05940707
Oval/Medial,Hmg20a,0.24738637,0.1199425,0.059365943
Oval/Medial,Trim2,0.53448814,0.2369198,0.0592902
Oval/Medial,Lrpprc,0.21277618,0.10563655,0.059285983
Oval/Medial,Usp24,0.24661767,0.12002973,0.059285745
Oval/Medial,Memo1,0.21777521,0.10554932,0.059245363
Oval/Medial,Ralgps1,0.28891182,0.13852279,0.059164733
Oval/Medial,Pde7a,0.15258545,0.077722505,0.059076086
Oval/Medial,Med13l,0.23110808,0.11252783,0.058856085
Oval/Medial,Spock3,0.90901124,0.34761643,0.058846056
Oval/Medial,Taf15,0.27624393,0.1346846,0.05871789
Oval/Medial,Miat,0.5344292,0.23395394,0.058552533
Oval/Medial,Fnip1,0.25776264,0.12491469,0.05842741
Oval/Medial,Scaf8,0.293068,0.13817386,0.058242053
Oval/Medial,Rab11fip3,0.2112293,0.10424085,0.058232144
Oval/Medial,Tnrc6b,0.6280602,0.27408037,0.058198333
Oval/Medial,Snap91,0.58385456,0.25881487,0.058181643
Oval/Medial,Rbm28,0.18549109,0.092726305,0.057980567
Oval/Medial,Mb21d2,0.103378564,0.051814783,0.057912555
Oval/Medial,Osbpl10,0.12892905,0.065335646,0.057677656
Oval/Medial,Clk4,0.23473436,0.11444692,0.05763471
Oval/Medial,Myh10,0.2894393,0.1377377,0.0575217
Oval/Medial,Ptbp2,0.35968298,0.17062394,0.05751422
Oval/Medial,Spon1,0.14106777,0.06481226,0.05749075
Oval/Medial,Arhgef12,0.40821865,0.19033824,0.057457626
Oval/Medial,Grm4,0.098165885,0.05033185,0.05741742
Oval/Medial,Gas7,0.10615616,0.050768007,0.057371296
Oval/Medial,Wdr47,0.19148993,0.09569217,0.05734998
Oval/Medial,Sh3rf1,0.102166004,0.052599866,0.057070073
Oval/Medial,Fat3,0.91907173,0.36244577,0.057036757
Oval/Medial,Nsd2,0.31602156,0.15143304,0.056949764
Oval/Medial,Gm20642,0.37740546,0.17158349,0.056901813
Oval/Medial,Sik2,0.1898969,0.09481986,0.056854814
Oval/Medial,Rbm33,0.25549245,0.12517639,0.05674489
Oval/Medial,Myo9a,0.5847763,0.25977442,0.056740284
Oval/Medial,Slc1a2,0.6285128,0.26736355,0.056657016
Oval/Medial,Akap8,0.20007958,0.09734957,0.056638584
Oval/Medial,Nsd3,0.36662948,0.17280473,0.056567997
Oval/Medial,Spats2l,0.1559035,0.073360935,0.05642961
Oval/Medial,Wdfy3,0.47110072,0.21519919,0.056375444
Oval/Medial,Ttll11,0.21855852,0.10842796,0.05632916
Oval/Medial,Igsf9b,0.222561,0.10781734,0.0563152
Oval/Medial,Cul9,0.20120029,0.098396346,0.056305572
Oval/Medial,Reps2,0.28840813,0.13599308,0.056253716
Oval/Medial,Arhgap20,0.16974829,0.08365424,0.056249484
Oval/Medial,Rnf169,0.18002565,0.09010936,0.05619736
Oval/Medial,Slc9a7,0.18978761,0.092988,0.056187406
Oval/Medial,Prkaa2,0.1368006,0.06786536,0.05618535
Oval/Medial,Fam172a,0.42461,0.19155948,0.056123078
Oval/Medial,Nrg3os,0.34141803,0.15544568,0.056073815
Oval/Medial,Pou2f2,0.15155032,0.07414602,0.05607131
Oval/Medial,Hnrnph1,0.39931247,0.18370865,0.056064874
Oval/Medial,Btbd10,0.18597858,0.092115685,0.055775806
Oval/Medial,Dis3l2,0.29243055,0.13948233,0.055774853
Oval/Medial,Depdc5,0.18549085,0.093947545,0.055724993
Oval/Medial,Epn2,0.20581944,0.09865804,0.05568655
Oval/Medial,Zfc3h1,0.21852188,0.10685779,0.055599064
Oval/Medial,Ints6l,0.17189725,0.084613785,0.055588886
Oval/Medial,Plcxd3,0.15938173,0.074669406,0.05556847
Oval/Medial,Mamld1,0.11274771,0.05652528,0.055530712
Oval/Medial,Map3k2,0.21419415,0.104589775,0.055529565
Oval/Medial,Plppr5,0.120442905,0.061410237,0.055428274
Oval/Medial,Nmt2,0.22831392,0.11427246,0.055380195
Oval/Medial,5031439G07Rik,0.1908706,0.08949874,0.05536802
Oval/Medial,Prpf39,0.21838692,0.10720672,0.055340916
Oval/Medial,Zmynd8,0.46643898,0.21205886,0.055285633
Oval/Medial,Shank3,0.16040817,0.08121176,0.05514489
Oval/Medial,Mat2a,0.31454852,0.14968841,0.055033743
Oval/Medial,Rnf217,0.21504492,0.103891924,0.054939598
Oval/Medial,Sox6,0.17638679,0.075890645,0.054938942
Oval/Medial,Ipo11,0.16517982,0.082084075,0.05473821
Oval/Medial,Prpf40a,0.30035684,0.1441056,0.05470696
Oval/Medial,Madd,0.22444284,0.10982366,0.05463557
Oval/Medial,Eps8,0.13206735,0.0660335,0.054517873
Oval/Medial,Wnk2,0.38157734,0.17655568,0.054509997
Oval/Medial,Snx24,0.15148962,0.07545449,0.054498486
Oval/Medial,Ddx50,0.23770232,0.11732556,0.054480374
Oval/Medial,Arhgef2,0.112089194,0.053210486,0.054431953
Oval/Medial,Lpp,0.16263157,0.07885651,0.054285847
Oval/Medial,Apoe,1.1485316,0.4380754,0.054219007
Oval/Medial,Znrf1,0.2696979,0.1321549,0.05406192
Oval/Medial,Cep83,0.15349501,0.07597788,0.05397273
Oval/Medial,Sh3gl2,0.5399722,0.23831551,0.053969085
Oval/Medial,Sept11,0.17705595,0.088277504,0.05395866
Oval/Medial,Mir124-2hg,0.3298533,0.15370105,0.0539515
Oval/Medial,Nrd1,0.306392,0.14759485,0.053949267
Oval/Medial,Spink10,0.12639338,0.06210809,0.053880922
Oval/Medial,Senp6,0.34131074,0.15989448,0.053829372
Oval/Medial,Usp48,0.18888563,0.09368585,0.053771943
Oval/Medial,Plec,0.1309142,0.06638242,0.053599827
Oval/Medial,Ksr1,0.10028283,0.05024462,0.053573344
Oval/Medial,C1qa,0.17370965,0.07266308,0.053559437
Oval/Medial,Iqgap1,0.13502976,0.06734197,0.053553887
Oval/Medial,Ica1,0.42312253,0.19583382,0.053544134
Oval/Medial,Slf2,0.2342575,0.11427246,0.053362414
Oval/Medial,Pabpn1,0.27113357,0.12971242,0.053185597
Oval/Medial,Pacs1,0.24282831,0.11697663,0.05312845
Oval/Medial,Gtf2ird1,0.1931737,0.095779404,0.053056985
Oval/Medial,N4bp2l2,0.2655235,0.13041027,0.053025573
Oval/Medial,Shisa6,0.3266438,0.13485907,0.052972496
Oval/Medial,Plch2,0.17064768,0.07885651,0.05284614
Oval/Medial,Cdh2,0.5068144,0.21990968,0.052791774
Oval/Medial,Scn1a,0.6485306,0.28044826,0.052767813
Oval/Medial,2900011O08Rik,0.30532673,0.14436729,0.052544326
Oval/Medial,Zzef1,0.2453048,0.11811064,0.052528247
Oval/Medial,Ttc17,0.25448006,0.12247221,0.05243735
Oval/Medial,Tnrc6c,0.64473003,0.27992487,0.052251816
Oval/Medial,Stxbp6,0.45995298,0.18702345,0.05223149
