compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
MHb,Dorsal,LHb.5,50,500,481,50,6,3.737799043062201,0.008220710564553316,IL1RAPL2;LMO3;PBX1;RALYL;SOX6;TRHDE,0.01957312039179361,0.02184906462339752,1.708339932599049
MHb,Dorsal,LHb.6,50,500,481,50,8,5.24393436021343,0.00034447271546968157,BCL11A;GFRA1;MARCH4;MCC;OPCML;PLD5;ROBO1;THSD7B,0.0011482423848989385,0.0013185558486877764,2.939966426125442
MHb,Dorsal,LHb.7,50,500,481,50,14,10.848917439923865,1.2192693904178152e-09,CNTN1;COL25A1;CPNE4;CTNNA2;KLHL29;LRRC3B;MAPK4;NLGN1;PBX3;PRKD1;RYR3;SGCZ;SV2B;THSD7A,1.2192693904178151e-08,1.1612089432550621e-08,7.913900328962153
MHb,Dorsal,MHb.1,50,500,481,50,4,2.3731656184486374,0.1009104026050535,BCL11A;NFIB;RIMS1;SOX5,0.1801971475090241,0.2086003154626429,0.7442520881122034
MHb,Dorsal,MHb.2,50,500,481,50,23,24.248018761119198,1.2052110410411104e-20,ANO3;ASIC2;CHAT;CPNE9;EPHA6;ETV1;GABBR2;GDPD5;GFRA1;KCNIP1;KCNMA1;KCTD8;LCORL;MCC;PEX5L;PLCH2;PLD5;ROBO3;SHROOM3;SOX6;SYNPR;SYT9;VAV2,6.026055205205552e-19,3.8566753313315534e-19,18.219966894035657
MHb,Dorsal,MHb.3,50,500,481,50,2,1.1322199025748085,0.5344908606022097,NFIB;NXPH1,0.7667926916136081,0.8708608726716248,0.11532203508323872
MHb,Superior/Dorsal,LHb.1,50,500,481,50,2,1.1322199025748085,0.5344908606022097,SEMA3D;SEMA3E,0.7667926916136081,0.8708608726716248,0.11532203508323872
MHb,Superior/Dorsal,LHb.2,50,500,481,50,6,3.737799043062201,0.008220710564553316,GPM6A;GPR151;KCNMB4;LRRN3;OPRM1;WLS,0.01957312039179361,0.02184906462339752,1.708339932599049
MHb,Superior/Dorsal,LHb.3,50,500,481,50,5,3.0389822595704947,0.031587752428963355,CBLN4;HS6ST2;LGI2;PCSK1;TMEM47,0.06866902701948555,0.07432412336226672,1.1632391061380805
MHb,Superior/Dorsal,LHb.4,50,500,481,50,2,1.1322199025748085,0.5344908606022097,CBLN1;SCN9A,0.7667926916136081,0.8708608726716248,0.11532203508323872
MHb,Superior/Dorsal,LHb.5,50,500,481,50,1,0.5533588435374149,0.8365411722848446,SEMA3D,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,50,500,481,50,4,2.3731656184486374,0.1009104026050535,ADCYAP1;AMIGO2;GFRA1;SSTR2,0.1801971475090241,0.2086003154626429,0.7442520881122034
MHb,Superior/Dorsal,LHb.7,50,500,481,50,4,2.3731656184486374,0.1009104026050535,CBLN2;CNTN1;SV2B;THSD7A,0.1801971475090241,0.2086003154626429,0.7442520881122034
MHb,Superior/Dorsal,MHb.1,50,500,481,50,6,3.737799043062201,0.008220710564553316,CCK;CNR1;GPR139;NPTX1;TAC1;TMEM158,0.01957312039179361,0.02184906462339752,1.708339932599049
MHb,Superior/Dorsal,MHb.2,50,500,481,50,9,6.056583298883837,5.7034839506283605e-05,CHRNA3;CHRNB3;GABBR2;GFRA1;PDE2A;SLC17A7;SLC5A7;SYNPR;TSPAN13,0.0002265218415775077,0.00025778458533913496,3.644889916303417
MHb,Superior/Dorsal,MHb.3,50,500,481,50,2,1.1322199025748085,0.5344908606022097,CHST2;UMODL1,0.7667926916136081,0.8708608726716248,0.11532203508323872
MHb,Ventral,LHb.1,100,50,46,100,3,9.639415008391273,0.00470924626585097,CAMK1D;PDE4B;SPARCL1,0.0175789193736835,0.014545934411894888,1.7550078257622965
MHb,Ventral,LHb.2,100,50,46,99,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,100,50,46,100,1,3.0078563411896746,0.28925257984087666,SLC1A2,0.4764571345961929,0.5307386786071131,0.32197616542593765
MHb,Ventral,LHb.4,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.5,100,50,46,100,1,3.0078563411896746,0.28925257984087666,CAMK1D,0.4764571345961929,0.5307386786071131,0.32197616542593765
MHb,Ventral,LHb.6,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.1,100,50,46,100,2,6.215677179962894,0.04526465948774497,FTH1;PTN,0.1102373929744477,0.10435656366050712,0.9576710660296954
MHb,Ventral,MHb.2,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,100,50,41,99,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,100,50,41,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,100,50,41,100,2,7.015175300889586,0.03671890025234181,HSPA8;PCSK1N,0.10799676544806415,0.08539279128451585,0.9665892516342853
MHb,Ventral/Dorsal,MHb.2,100,50,41,100,1,3.38510101010101,0.26233743832520096,NRGN,0.4764571345961929,0.4880696526980483,0.32197616542593765
MHb,Ventral/Dorsal,MHb.3,100,50,41,100,1,3.38510101010101,0.26233743832520096,NRGN,0.4764571345961929,0.4880696526980483,0.32197616542593765
MHb,Lateral,LHb.1,100,50,49,100,1,2.819234006734007,0.30493256614156344,KCNIP4,0.4764571345961929,0.5397036568877229,0.32197616542593765
MHb,Lateral,LHb.2,100,50,49,99,8,28.74296435272045,2.153532779518962e-09,COL25A1;CSMD1;CSMD3;ERBB4;GALNT13;NCAM2;OPCML;PRKG1,5.383831948797405e-08,1.9142513595724107e-08,7.268908504662424
MHb,Lateral,LHb.3,100,50,49,100,6,19.894111825828798,1.5057097910088581e-06,GRIA1;LRRTM4;MGAT4C;PTPRD;SNTG1;TENM3,1.2547581591740484e-05,9.084716487488759e-06,4.901439971599087
MHb,Lateral,LHb.4,100,50,49,100,5,16.029904306220097,2.9232112686978195e-05,GRM5;LRRTM4;NRXN3;PTPRD;SNTG1,0.0001827007042936137,0.0001362278263558745,3.7382597784808476
MHb,Lateral,LHb.5,100,50,49,100,6,19.894111825828798,1.5057097910088581e-06,ADGRL3;DLG2;DMD;ERBB4;KCNIP4;TENM3,1.2547581591740484e-05,9.084716487488759e-06,4.901439971599087
MHb,Lateral,LHb.6,100,50,49,100,6,19.894111825828798,1.5057097910088581e-06,BRINP3;GALNTL6;GRM5;OPCML;PCDH9;RIMS1,1.2547581591740484e-05,9.084716487488759e-06,4.901439971599087
MHb,Lateral,LHb.7,100,50,49,100,4,12.407407407407407,0.00045928017427133587,CDH12;COL25A1;NLGN1;SLC2A13,0.0019136673927972329,0.0016872695180446772,2.7181335430613593
MHb,Lateral,MHb.1,100,50,49,100,3,9.008740475123263,0.00562525419957872,DLG2;PDE11A;RIMS1,0.0175789193736835,0.015853516704858385,1.7550078257622965
MHb,Lateral,MHb.2,100,50,49,100,4,12.407407407407407,0.00045928017427133587,BRINP3;DACH1;IL1RAPL1;MDGA2,0.0019136673927972329,0.0016872695180446772,2.7181335430613593
MHb,Lateral,MHb.3,100,50,49,100,1,2.819234006734007,0.30493256614156344,GRM5,0.4764571345961929,0.5397036568877229,0.32197616542593765
MHb,Dorsal,LHb.1,100,50,48,100,2,5.944543034605147,0.048869039683810504,LHFPL3;MACROD2,0.1102373929744477,0.10957545896627072,0.9576710660296954
MHb,Dorsal,LHb.2,100,50,48,99,2,6.006275212909009,0.04799783829164588,LRRC7;OPCML,0.1102373929744477,0.10957545896627072,0.9576710660296954
MHb,Dorsal,LHb.3,100,50,48,100,6,20.369300911854104,1.329226287015924e-06,LRRC4C;LSAMP;MGAT4C;PBX1;PTPRD;TMEFF2,1.2547581591740484e-05,8.307664293849526e-06,4.901439971599087
MHb,Dorsal,LHb.4,100,50,48,100,2,5.944543034605147,0.048869039683810504,PTPRD;TMEFF2,0.1102373929744477,0.10957545896627072,0.9576710660296954
MHb,Dorsal,LHb.5,100,50,48,100,3,9.209621993127147,0.005308970075580307,LSAMP;PBX1;RALYL,0.0175789193736835,0.015853516704858385,1.7550078257622965
MHb,Dorsal,LHb.6,100,50,48,100,4,12.690340909090908,0.0004241742100603681,KCTD8;OPCML;ROBO1;SYT9,0.0019136673927972329,0.0015856979815340863,2.7181335430613593
MHb,Dorsal,LHb.7,100,50,48,100,5,16.40391676866585,2.640288790167518e-05,CPNE4;CTNNA2;DPP6;NTM;RBMS3,0.0001827007042936137,0.00012572803762702468,3.7382597784808476
MHb,Dorsal,MHb.1,100,50,48,100,4,12.690340909090908,0.0004241742100603681,ASIC2;KCND2;KCNMA1;SCUBE1,0.0019136673927972329,0.0015856979815340863,2.7181335430613593
MHb,Dorsal,MHb.2,100,50,48,100,12,50.791666666666664,7.43573858973096e-16,ASIC2;CDK14;DPP10;EPHA6;GABBR2;IL1RAPL1;KCNIP1;KCNMA1;KCTD8;RGS6;SCUBE1;SYT9,3.71786929486548e-14,1.487147717946192e-14,13.429705882320029
MHb,Dorsal,MHb.3,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,100,50,49,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,100,50,49,99,2,5.878043430576881,0.04980752183687256,GPM6A;GPR151,0.1102373929744477,0.11007187146270178,0.9576710660296954
MHb,Superior/Dorsal,LHb.3,100,50,49,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,100,50,49,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,100,50,49,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,100,50,49,100,1,2.819234006734007,0.30493256614156344,OLFM1,0.4764571345961929,0.5397036568877229,0.32197616542593765
MHb,Superior/Dorsal,LHb.7,100,50,49,100,1,2.819234006734007,0.30493256614156344,GPR151,0.4764571345961929,0.5397036568877229,0.32197616542593765
MHb,Superior/Dorsal,MHb.1,100,50,49,100,2,5.817629179331307,0.05070920076824595,ITM2C;PCSK1N,0.1102373929744477,0.1108531419465739,0.9576710660296954
MHb,Superior/Dorsal,MHb.2,100,50,49,100,3,9.008740475123263,0.00562525419957872,CHRNA3;SLC17A7;TSPAN13,0.0175789193736835,0.015853516704858385,1.7550078257622965
MHb,Superior/Dorsal,MHb.3,100,50,49,100,1,2.819234006734007,0.30493256614156344,CHST2,0.4764571345961929,0.5397036568877229,0.32197616542593765
MHb,Ventral,LHb.1,100,100,94,100,7,11.556791496724756,5.8564948054647105e-06,CADPS;CAMK1D;KCNIP4;MAST4;PDE4B;PLPP3;SPARCL1,2.7597891523356607e-05,3.288055461254208e-05,4.5591240967300815
MHb,Ventral,LHb.2,100,100,94,99,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,100,100,94,100,1,1.4502009340719018,0.5029023411748921,SLC1A2,0.7610623460674989,0.8416775584517022,0.11857976445938764
MHb,Ventral,LHb.4,100,100,94,100,2,2.96206743566992,0.15293844116320707,CADPS;EDIL3,0.2636869675227708,0.3097487415963687,0.5789113342672871
MHb,Ventral,LHb.5,100,100,94,100,4,6.18287037037037,0.005134240925738284,CADPS;CAMK1D;KCNIP4;PLPP3,0.011894687165107685,0.01561746289197957,1.9246469755900677
MHb,Ventral,LHb.6,100,100,94,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,100,100,94,100,4,6.18287037037037,0.005134240925738284,CDH18;HTR2C;PLCB1;ZFHX3,0.011894687165107685,0.01561746289197957,1.9246469755900677
MHb,Ventral,MHb.1,100,100,94,100,4,6.18287037037037,0.005134240925738284,CALB2;FTH1;HSPA8;PTN,0.011894687165107685,0.01561746289197957,1.9246469755900677
MHb,Ventral,MHb.2,100,100,94,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,100,100,94,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,100,100,83,99,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,100,100,83,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,100,100,83,100,3,5.166881443298969,0.023443876083845593,GNG8;HSPA8;PCSK1N,0.04508437708431844,0.0561529966080134,1.34597392644835
MHb,Ventral/Dorsal,MHb.2,100,100,83,100,2,3.367094986142605,0.12523994776346767,GNG8;NRGN,0.2236427638633351,0.25822669641952095,0.6504451492018728
MHb,Ventral/Dorsal,MHb.3,100,100,83,100,1,1.6460950973146096,0.46039705590006985,NRGN,0.7610623460674989,0.7795901086856073,0.11857976445938764
MHb,Lateral,LHb.1,100,100,98,100,4,5.9179964539007095,0.005947343582553843,AGBL4;CNTN4;CTNND2;KCNIP4,0.011894687165107685,0.01646323483059887,1.9246469755900677
MHb,Lateral,LHb.2,100,100,98,99,13,23.761012311901506,2.4351166106592357e-13,CEP112;COL25A1;CSMD1;CSMD3;ERBB4;GALNT13;KIRREL3;NCAM2;OPCML;PDE1A;POU6F2;PRKG1;THSD7B,6.087791526648089e-12,3.819790761818409e-12,11.215540228178444
MHb,Lateral,LHb.3,100,100,98,100,7,11.045492142266335,7.72740962653985e-06,DCC;GRIA1;LRRTM4;MGAT4C;PTPRD;SNTG1;TENM3,2.7597891523356607e-05,4.093991855120451e-05,4.5591240967300815
MHb,Lateral,LHb.4,100,100,98,100,8,12.903381642512077,6.054901350212595e-07,CELF2;CHRM3;GRM5;GRM8;LRRTM4;NRXN3;PTPRD;SNTG1,3.784313343882872e-06,4.0366009001417305e-06,5.42201291088409
MHb,Lateral,LHb.5,100,100,98,100,9,14.841832324978393,4.1349320188594445e-08,ADGRL3;CNTN4;DLG2;DMD;ERBB4;KCNIP4;PDE10A;POU6F2;TENM3,2.9535228706138886e-07,3.180716937584188e-07,6.529659661832457
MHb,Lateral,LHb.6,100,100,98,100,10,16.86489898989899,2.4896653783180372e-09,BRINP1;BRINP3;GALNTL6;GRM5;KCTD8;OPCML;PCDH9;RIMS1;ROBO1;THSD7B,2.489665378318037e-08,2.188716816103769e-08,7.603859020018991
MHb,Lateral,LHb.7,100,100,98,100,12,21.182346723044397,6.412582050471111e-12,CDH12;COL25A1;CPNE4;DPP6;GRM3;KCNH7;KLHL29;NLGN1;NRG1;NRXN1;RBMS3;SLC2A13,1.0687636750785185e-10,8.550109400628149e-11,9.971118315329834
MHb,Lateral,MHb.1,100,100,98,100,7,11.045492142266335,7.72740962653985e-06,COL16A1;DLG2;KCND2;PDE11A;RIMS1;SYT6;THSD7B,2.7597891523356607e-05,4.093991855120451e-05,4.5591240967300815
MHb,Lateral,MHb.2,100,100,98,100,7,11.045492142266335,7.72740962653985e-06,BRINP3;DACH1;EPHA6;IL1RAPL1;KCTD8;MDGA2;PDE1A,2.7597891523356607e-05,4.093991855120451e-05,4.5591240967300815
MHb,Lateral,MHb.3,100,100,98,100,1,1.389982297198792,0.5175223953258993,GRM5,0.7610623460674989,0.8512423389947192,0.11857976445938764
MHb,Dorsal,LHb.1,100,100,98,100,6,9.264338575393154,8.4709693417957e-05,CTNND2;EBF1;LHFPL3;MACROD2;NKAIN3;RYR2,0.0002647177919311156,0.000354804998609244,3.5772168683781653
MHb,Dorsal,LHb.2,100,100,98,99,7,11.16638795986622,7.228875262133555e-06,CACNA1C;CEP112;GALNT13;LRRC7;OPCML;PLCL1;SGCZ,2.7597891523356607e-05,3.934081775310778e-05,4.5591240967300815
MHb,Dorsal,LHb.3,100,100,98,100,9,14.841832324978393,4.1349320188594445e-08,GRIA1;LRRC4C;LSAMP;MGAT4C;NEDD4L;NKAIN3;PBX1;PTPRD;TMEFF2,2.9535228706138886e-07,3.180716937584188e-07,6.529659661832457
MHb,Dorsal,LHb.4,100,100,98,100,4,5.9179964539007095,0.005947343582553843,NEDD4L;NKAIN3;PTPRD;TMEFF2,0.011894687165107685,0.01646323483059887,1.9246469755900677
MHb,Dorsal,LHb.5,100,100,98,100,6,9.264338575393154,8.4709693417957e-05,DLG2;DMD;LSAMP;PBX1;RALYL;TENM1,0.0002647177919311156,0.000354804998609244,3.5772168683781653
MHb,Dorsal,LHb.6,100,100,98,100,7,11.045492142266335,7.72740962653985e-06,KCTD8;LCORL;OPCML;PLD5;ROBO1;ROBO3;SYT9,2.7597891523356607e-05,4.093991855120451e-05,4.5591240967300815
MHb,Dorsal,LHb.7,100,100,98,100,11,18.976882345344183,1.334151401775237e-10,CPNE4;CTNNA2;DOK6;DPP6;NRG1;NRXN1;NTM;PRKD1;RBMS3;SGCZ;THSD7A,1.667689252219046e-09,1.5100287257381396e-09,8.777884870136663
MHb,Dorsal,MHb.1,100,100,98,100,5,7.55631013016412,0.000782804386434455,ASIC2;DLG2;KCND2;KCNMA1;SCUBE1,0.0021744566289845974,0.002642377675728118,2.662649250210882
MHb,Dorsal,MHb.2,100,100,98,100,18,36.672256097560975,1.0930250721004294e-20,ANO3;ASIC2;CDK14;DACH1;DPP10;EPHA6;GABBR2;IL1RAPL1;KCNIP1;KCNMA1;KCTD8;LCORL;MDGA2;PLD5;RGS6;ROBO3;SCUBE1;SYT9,5.465125360502147e-19,3.643416907001432e-19,18.26239987163744
MHb,Dorsal,MHb.3,100,100,98,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,100,100,97,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,100,100,97,99,4,6.045500848896435,0.005536971714181502,GPM6A;GPR151;LY6H;PLXNC1,0.011894687165107685,0.015853516704858385,1.9246469755900677
MHb,Superior/Dorsal,LHb.3,100,100,97,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,100,100,97,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,100,100,97,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,100,100,97,100,3,4.3927396358850626,0.03496134013521111,AMIGO2;OLFM1;SLC5A7,0.06474322247261316,0.08154248428037575,1.1888056882012152
MHb,Superior/Dorsal,LHb.7,100,100,97,100,1,1.4045664983164983,0.5139077893574092,GPR151,0.7610623460674989,0.8487004340890337,0.11857976445938764
MHb,Superior/Dorsal,MHb.1,100,100,97,100,4,5.982078853046595,0.00573654606434489,ITM2C;NPTX1;PCSK1N;TIMP2,0.011894687165107685,0.016046282697468224,1.9246469755900677
MHb,Superior/Dorsal,MHb.2,100,100,97,100,5,7.639016018306636,0.0007471873102601427,CHRNA3;CHRNB4;SLC17A7;SLC5A7;TSPAN13,0.0021744566289845974,0.0025948540711262093,2.662649250210882
MHb,Superior/Dorsal,MHb.3,100,100,97,100,1,1.4045664983164983,0.5139077893574092,CHST2,0.7610623460674989,0.8487004340890337,0.11857976445938764
MHb,Ventral,LHb.1,100,200,105,100,8,11.965934558493949,1.0283008776835578e-06,CADPS;CAMK1D;KCNIP4;MAST4;PDE4B;PLPP3;RAB3C;SPARCL1,3.955003375705991e-06,6.58112561717477e-06,5.40285314148366
MHb,Ventral,LHb.2,100,200,105,99,1,1.309065934065934,0.5384863100754147,SPOCK3,0.7744146812345803,0.8720426074095784,0.11102642233353675
MHb,Ventral,LHb.3,100,200,105,100,1,1.2957459207459208,0.5420902768642062,SLC1A2,0.7744146812345803,0.8743391562325906,0.11102642233353675
MHb,Ventral,LHb.4,100,200,105,100,3,4.045785324439054,0.042634828470095094,CADPS;EDIL3;RAB3C,0.07350832494843983,0.09857763808114473,1.1336634735085658
MHb,Ventral,LHb.5,100,200,105,100,4,5.5049504950495045,0.007568770874734273,CADPS;CAMK1D;KCNIP4;PLPP3,0.015768272655696403,0.02038726161544585,1.802215879098943
MHb,Ventral,LHb.6,100,200,105,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,100,200,105,100,4,5.5049504950495045,0.007568770874734273,CDH18;HTR2C;PLCB1;ZFHX3,0.015768272655696403,0.02038726161544585,1.802215879098943
MHb,Ventral,MHb.1,100,200,105,100,4,5.5049504950495045,0.007568770874734273,CALB2;FTH1;HSPA8;PTN,0.015768272655696403,0.02038726161544585,1.802215879098943
MHb,Ventral,MHb.2,100,200,105,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,100,200,105,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,100,200,181,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,100,200,181,99,1,0.7520408163265306,0.7372931604109523,LY6H,0.9106542783313882,1.0,0.04064646771409864
MHb,Ventral/Dorsal,LHb.3,100,200,181,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,100,200,181,100,1,0.7443883277216611,0.7408295234903528,STMN2,0.9106542783313882,1.0,0.04064646771409864
MHb,Ventral/Dorsal,LHb.5,100,200,181,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,100,200,181,100,1,0.7443883277216611,0.7408295234903528,OLFM1,0.9106542783313882,1.0,0.04064646771409864
MHb,Ventral/Dorsal,LHb.7,100,200,181,100,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,100,200,181,100,5,3.9680023923444976,0.010935476821460413,GNG8;HSPA8;PCSK1N;TMSB10;TUBA1A,0.021870953642920826,0.028530822999814066,1.6601322799331584
MHb,Ventral/Dorsal,MHb.2,100,200,181,100,3,2.3051662226340786,0.1496762923070021,GNG8;NRGN;TSPAN13,0.24141337468871307,0.30391125341523273,0.6172386729602906
MHb,Ventral/Dorsal,MHb.3,100,200,181,100,1,0.7443883277216611,0.7408295234903528,NRGN,0.9106542783313882,1.0,0.04064646771409864
MHb,Lateral,LHb.1,100,200,193,100,5,3.711366181410974,0.014122222270886392,AGBL4;CNTN4;CTNND2;KCNIP4;RYR2,0.02573774342114616,0.03444444456313754,1.5894295329057964
MHb,Lateral,LHb.2,100,200,193,99,23,23.63374613003096,6.814814204737606e-22,CACNA1C;CEP112;COL25A1;CSMD1;CSMD3;ERBB4;GALNT13;GRIN2B;KIRREL3;MAGI3;NCAM2;OPCML;OPRM1;PCDH15;PDE1A;PLCL1;POU6F2;PRKG1;PTPRQ;SLC8A1;THSD7B;TMEM117;WLS,1.7037035511844016e-20,2.5961196970428978e-20,19.76860597135641
MHb,Lateral,LHb.3,100,200,193,100,9,7.127866698518872,1.2507764158366637e-05,DCC;GRIA1;LRRC4C;LRRTM4;LSAMP;MGAT4C;PTPRD;SNTG1;TENM3,3.8343848974312795e-05,6.293214670876295e-05,4.416304294577288
MHb,Lateral,LHb.4,100,200,193,100,9,7.127866698518872,1.2507764158366637e-05,ARHGAP26;CELF2;CHRM3;GRM5;GRM8;LRRTM4;NRXN3;PTPRD;SNTG1,3.8343848974312795e-05,6.293214670876295e-05,4.416304294577288
MHb,Lateral,LHb.5,100,200,193,100,11,9.006852697863934,1.7357910060272198e-07,ADGRL3;ARHGAP26;CNTN4;DLG2;DMD;ERBB4;KCNIP4;LSAMP;PDE10A;POU6F2;TENM3,7.232462525113416e-07,1.218098951598049e-06,6.140713807963922
MHb,Lateral,LHb.6,100,200,193,100,14,12.064700532675069,1.3401504940925988e-10,BRINP1;BRINP3;GALNTL6;GRM5;KCTD8;MAML3;OPCML;PCDH9;PTPRZ1;RIMS1;ROBO1;RSPO3;THSD7B;TNR,9.572503529232847e-10,1.5100287257381396e-09,9.018974464862639
MHb,Lateral,LHb.7,100,200,193,100,18,16.645296167247388,2.9146025267356817e-15,CDH12;CNTN1;COL25A1;CPNE4;CTNNA2;DPP6;GRID1;GRM3;KCNH5;KCNH7;KLHL29;LINGO2;NLGN1;NRG1;NRXN1;PTPRQ;RBMS3;SLC2A13,4.857670877892803e-14,5.5516238604489176e-14,13.313571913317856
MHb,Lateral,MHb.1,100,200,193,100,10,8.052216150576806,1.5562656556440896e-06,COL16A1;DLG2;KCND2;KCNMA1;PDE11A;RIMS1;ROR2;SOX5;SYT6;THSD7B,5.558091627300319e-06,9.29113824265128e-06,5.255074297986334
MHb,Lateral,MHb.2,100,200,193,100,13,11.011813537675607,1.6012482985388023e-09,BRINP3;CDK14;DACH1;DNM3;DPP10;EPHA6;IL1RAPL1;KCNMA1;KCTD8;MDGA2;PDE1A;RGS6;SOX5,1.0007801865867514e-08,1.4895333009663277e-08,7.999661301377406
MHb,Lateral,MHb.3,100,200,193,100,2,1.4161769419809809,0.4182950991386163,GRM5;TMEM108,0.6376549379286652,0.7213589003151979,0.19541427283618146
MHb,Dorsal,LHb.1,100,200,193,100,11,9.006852697863934,1.7357910060272198e-07,AGBL4;CTNND2;EBF1;FSTL5;INPP4B;LHFPL3;MACROD2;NKAIN3;RYR2;SEMA3E;TMTC2,7.232462525113416e-07,1.218098951598049e-06,6.140713807963922
MHb,Dorsal,LHb.2,100,200,193,99,16,14.45129671227282,6.208028674480076e-13,ADCY8;CACNA1C;CEP112;FOXP2;GALNT13;LRRC7;NCAM2;OPCML;PBX3;PDE1A;PLCL1;RIMBP2;SEMA5A;SGCZ;TMEM117;TNIK,6.2080286744800756e-12,9.029859890152836e-12,11.207046285767312
MHb,Dorsal,LHb.3,100,200,193,100,12,9.992968357609241,1.748629586547401e-08,DCC;GRIA1;INPP4B;LRRC4C;LSAMP;MGAT4C;NEDD4L;NKAIN3;PBX1;PTPRD;SNTG1;TMEFF2,9.714608814152228e-08,1.4421687311731143e-07,7.012574682792
MHb,Dorsal,LHb.4,100,200,193,100,14,12.064700532675069,1.3401504940925988e-10,BTBD11;CDH10;CELF2;FRMD4A;GRIA2;INPP4B;NEDD4L;NEGR1;NKAIN3;PACRG;PTPRD;SEMA5A;SNTG1;TMEFF2,9.572503529232847e-10,1.5100287257381396e-09,9.018974464862639
MHb,Dorsal,LHb.5,100,200,193,100,8,6.232667450058754,8.93027344757246e-05,DLG2;DMD;LSAMP;PBX1;RALYL;SEMA3E;SOX6;TENM1,0.00024806315132145724,0.0003720947269821859,3.6054377434516853
