names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,region,phenotype,n_control_cells,n_pheno_cells
Nwd2,4.7426977,0.43404925,2.1089069117310276e-06,0.0008594850118759803,0.776049766718507,spt,0.43404925,7.0591771714830855,Ventral,spt,1472,1286
Cpne4,4.6889644,0.5792113,2.745913538171194e-06,0.001091802012177239,0.4370139968895801,spt,0.5792113,6.819925725627622,Ventral,spt,1472,1286
Mobp,-4.606758,-0.7130852,4.089954019203043e-06,0.0015874864385963812,0.2776049766718507,spt,0.7130852,6.445603369850368,Ventral,spt,1472,1286
mt-Nd4l,4.561221,0.510962,5.08569932666998e-06,0.0019280714051947445,0.45023328149300157,spt,0.510962,6.251235047590204,Ventral,spt,1472,1286
mt-Nd2,4.520789,0.41715935,6.1609549276818645e-06,0.002282633800706131,0.9090202177293935,spt,0.41715935,6.0824253269696005,Ventral,spt,1472,1286
Dlg2,4.4985957,0.5242602,6.84037684176655e-06,0.0024780405172106293,0.5334370139968896,spt,0.5242602,6.000287145137822,Ventral,spt,1472,1286
Atp6v0c,-4.431201,-3.961528,9.370963674979645e-06,0.003320988039772134,0.008553654743390357,spt,3.961528,5.707492937987529,Ventral,spt,1472,1286
Ndrg4,-4.3356695,-0.941311,1.453172281397956e-05,0.00503578900054558,0.15085536547433903,spt,0.941311,5.291185061901465,Ventral,spt,1472,1286
Rbfox1,-4.3312354,-1.3718399,1.4827497977314919e-05,0.00503578900054558,0.07231726283048212,spt,1.3718399,5.291185061901465,Ventral,spt,1472,1286
Pde4d,4.322847,0.54461944,1.5402846543946883e-05,0.005124432742029022,0.43390357698289267,spt,0.54461944,5.273735444565786,Ventral,spt,1472,1286
Asic2,4.281648,0.51371694,1.8551413635741604e-05,0.006048502901797192,0.5357698289269052,spt,0.51371694,5.107944491809639,Ventral,spt,1472,1286
mt-Nd1,4.191964,0.3415216,2.765494834712906e-05,0.00883982290107643,0.9012441679626749,spt,0.3415216,4.728488436348148,Ventral,spt,1472,1286
Ttc3,-4.164115,-0.556756,3.125627080381156e-05,0.009798840896994924,0.4051321928460342,spt,0.556756,4.625491176117591,Ventral,spt,1472,1286
Rpl13,4.138231,0.39387122,3.499943214698767e-05,0.010765297035097982,0.5629860031104199,spt,0.39387122,4.531427555875977,Ventral,spt,1472,1286
Nrxn1,4.082939,0.35159445,4.44696463647518e-05,0.013424892130336739,0.6298600311041991,spt,0.35159445,4.310644673603718,Ventral,spt,1472,1286
Cpe,-4.0358205,-0.5361522,5.441180356089227e-05,0.016127658575448466,0.44556765163297046,spt,0.5361522,4.127219556994314,Ventral,spt,1472,1286
Gnas,-4.0172224,-0.5975368,5.8888178240867964e-05,0.017142769315761242,0.3421461897356143,spt,0.5975368,4.066178808515789,Ventral,spt,1472,1286
Kcnip4,-4.009649,-0.62514263,6.080913816812554e-05,0.017391413516083906,0.31259720062208396,spt,0.62514263,4.051778670648181,Ventral,spt,1472,1286
Dach1,3.974082,0.70947015,7.065122597493824e-05,0.019857866997300744,0.3009331259720062,spt,0.70947015,3.919155028081716,Ventral,spt,1472,1286
Apoe,3.925645,0.4197345,8.649762971028196e-05,0.02389973490740706,0.47667185069984447,spt,0.4197345,3.7338879118464763,Ventral,spt,1472,1286
Psap,-3.9021337,-0.6411269,9.534850523674397e-05,0.025906188872823335,0.24883359253499224,spt,0.6411269,3.6532733862026134,Ventral,spt,1472,1286
Ptgds,3.893841,0.5895229,9.866930541945974e-05,0.026118606349495085,0.3584758942457232,spt,0.5895229,3.645107331682859,Ventral,spt,1472,1286
Dynll2,-3.8922114,-0.668382,9.933465793575606e-05,0.026118606349495085,0.22706065318818042,spt,0.668382,3.645107331682859,Ventral,spt,1472,1286
Ccser1,3.8870106,0.48862445,0.00010148635236036816,0.026260801844106695,0.42690513219284604,spt,0.48862445,3.6396778757638133,Ventral,spt,1472,1286
Nlgn1,3.8706172,0.45675272,0.00010856013655372562,0.027652302282794295,0.4860031104199067,spt,0.45675272,3.5880462892796308,Ventral,spt,1472,1286
Dst,-3.8556619,-0.79498684,0.00011541689892020136,0.028946558249186502,0.16096423017107309,spt,0.79498684,3.542303968069101,Ventral,spt,1472,1286
Macrod2,3.8057392,0.41910577,0.00014138138534920144,0.034921202181252754,0.4774494556765163,spt,0.41910577,3.3546611218778706,Ventral,spt,1472,1286
Jarid2,-3.72267,-0.65045965,0.00019712705087936264,0.04796365945425925,0.22706065318818042,spt,0.65045965,3.037311649518109,Ventral,spt,1472,1286
Ttr,16.682749,6.737465,1.7497940023686603e-62,2.85251418266139e-58,0.5346756152125279,susceptible,6.737465,132.5017346189019,Ventral,susceptible,1472,447
Plp1,-10.283096,-1.8312861,8.39852101569071e-25,6.845634479889496e-21,0.34675615212527966,susceptible,1.8312861,46.43067580597011,Ventral,susceptible,1472,447
Actb,-9.137828,-1.764725,6.371900744668452e-20,3.4624908646528366e-16,0.29977628635346754,susceptible,1.764725,35.59937325476216,Ventral,susceptible,1472,447
Mbp,8.96961,0.92741007,2.9756608607299884e-19,1.2127305837905066e-15,0.825503355704698,susceptible,0.92741007,34.34590189696327,Ventral,susceptible,1472,447
Malat1,-8.29084,-0.4038103,1.124509165112471e-16,3.666349681932701e-13,0.9552572706935123,susceptible,0.4038103,28.634409678911375,Ventral,susceptible,1472,447
Cmss1,7.25892,1.0600755,3.901931516163282e-13,1.0601547929415638e-09,0.7919463087248322,susceptible,1.0600755,20.664850908406986,Ventral,susceptible,1472,447
Pcp4,-6.989293,-1.2245244,2.7627446486919963e-12,6.434037608996703e-09,0.4407158836689038,susceptible,1.2245244,18.86166356279436,Ventral,susceptible,1472,447
Morf4l1,-6.753583,-1.616079,1.442379337301644e-11,2.9392084945864248e-08,0.18120805369127516,susceptible,1.616079,17.342540418376284,Ventral,susceptible,1472,447
Rtn1,-6.4516478,-1.2284904,1.1064048090897201e-10,2.004067910864513e-07,0.378076062639821,susceptible,1.2284904,15.422916580652933,Ventral,susceptible,1472,447
Atp1b1,-6.394974,-1.4018538,1.6057465226510437e-10,2.6176879812257316e-07,0.23042505592841164,susceptible,1.4018538,15.155804172687294,Ventral,susceptible,1472,447
Camk1d,6.083049,0.881093,1.1791826789645926e-09,1.7475487302255263e-06,0.7293064876957495,susceptible,0.881093,13.257296477547401,Ventral,susceptible,1472,447
Calm2,-5.924236,-1.3851247,3.1375300578655447e-09,4.262334583610343e-06,0.19686800894854586,susceptible,1.3851247,12.365693523471807,Ventral,susceptible,1472,447
Gabbr1,-5.881353,-1.1363177,4.069267390631541e-09,5.102861307851952e-06,0.34675615212527966,susceptible,1.1363177,12.185709134803233,Ventral,susceptible,1472,447
Cox6c,-5.7871566,-1.200082,7.158790880335667e-09,8.335900637945145e-06,0.27740492170022374,susceptible,1.200082,11.694938992656603,Ventral,susceptible,1472,447
Tmsb4x,-5.7162046,-1.0466126,1.0892958810523156e-08,1.1838467635276565e-05,0.41834451901565994,susceptible,1.0466126,11.34415635958049,Ventral,susceptible,1472,447
Ndufa4,-5.6614313,-1.2495393,1.5011559624570326e-08,1.529490281248409e-05,0.2505592841163311,susceptible,1.2495393,11.087990934583354,Ventral,susceptible,1472,447
Cox7c,-5.4605637,-1.2049305,4.7462567791707896e-08,4.551381059649542e-05,0.24608501118568232,susceptible,1.2049305,9.997494748469851,Ventral,susceptible,1472,447
Hspa8,-5.3072567,-1.0576644,1.1128732303367917e-07,0.00010078921889416876,0.3378076062639821,susceptible,1.0576644,9.202479163462137,Ventral,susceptible,1472,447
Rpl37,-5.167741,-1.0125632,2.3694042643126583e-07,0.0002032948858780261,0.3825503355704698,susceptible,1.0125632,8.500852993189783,Ventral,susceptible,1472,447
Ube3a,-5.022767,-1.3979942,5.093226611053377e-07,0.0004151489010669608,0.1476510067114094,susceptible,1.3979942,7.786873304334383,Ventral,susceptible,1472,447
Ppia,-4.9986453,-0.9519777,5.77344272078891e-07,0.00044818411063952767,0.38926174496644295,susceptible,0.9519777,7.710306448721789,Ventral,susceptible,1472,447
Rps29,-4.969602,-0.8832556,6.709045537867236e-07,0.0004971402743559622,0.4809843400447427,susceptible,0.8832556,7.606638329525558,Ventral,susceptible,1472,447
Cox8a,-4.9257445,-1.0089324,8.403977566231583e-07,0.0005956593142813359,0.348993288590604,susceptible,1.0089324,7.425841674669442,Ventral,susceptible,1472,447
Mobp,4.7296524,0.8073755,2.249047453995469e-06,0.0015021676189657302,0.47651006711409394,susceptible,0.8073755,6.5008461346857835,Ventral,susceptible,1472,447
Hsp90aa1,-4.724779,-0.94146144,2.303655408792986e-06,0.0015021676189657302,0.3870246085011186,susceptible,0.94146144,6.5008461346857835,Ventral,susceptible,1472,447
Atp5g3,-4.7012424,-1.418161,2.5858349807470984e-06,0.0016213185329284306,0.1319910514541387,susceptible,1.418161,6.4245155515672545,Ventral,susceptible,1472,447
Cox4i1,-4.692958,-0.9228025,2.6928272046110456e-06,0.0016258692255396025,0.37360178970917224,susceptible,0.9228025,6.421712698188366,Ventral,susceptible,1472,447
H3f3b,-4.6706395,-1.1507624,3.002636238055907e-06,0.0017481777125995497,0.19239373601789708,susceptible,1.1507624,6.349181340669574,Ventral,susceptible,1472,447
Mt3,-4.6441298,-1.0232968,3.415126046505823e-06,0.0019197718900047561,0.25279642058165547,susceptible,1.0232968,6.255548907289781,Ventral,susceptible,1472,447
Slc25a4,-4.6230783,-1.0534831,3.780869633450171e-06,0.002054524558816823,0.232662192393736,susceptible,1.0534831,6.187710816041374,Ventral,susceptible,1472,447
Jarid2,-4.5832167,-1.2275666,4.578773242693704e-06,0.0024078439162062183,0.16778523489932887,susceptible,1.2275666,6.029023572487633,Ventral,susceptible,1472,447
Cox7a2,-4.5637245,-1.1767687,5.025405804623738e-06,0.0025601301695930053,0.1767337807606264,susceptible,1.1767687,5.967697174286088,Ventral,susceptible,1472,447
Ndufc1,-4.548228,-1.5909979,5.409951319942317e-06,0.0026725159520515048,0.10067114093959731,susceptible,1.5909979,5.924734946120679,Ventral,susceptible,1472,447
Cox7b,-4.510413,-1.5372146,6.470153975907878e-06,0.003102248532801477,0.1029082774049217,susceptible,1.5372146,5.775628097256235,Ventral,susceptible,1472,447
Gphn,4.486535,0.81373,7.239084611856042e-06,0.0033717587812136345,0.43400447427293065,susceptible,0.81373,5.69232077722173,Ventral,susceptible,1472,447
Gapdh,-4.4648986,-0.9561501,8.010670519792756e-06,0.0036274986337128195,0.2796420581655481,susceptible,0.9561501,5.619211949853054,Ventral,susceptible,1472,447
Map1b,-4.4328823,-0.87238497,9.298154926666238e-06,0.004096716800392243,0.4228187919463087,susceptible,0.87238497,5.497569406459898,Ventral,susceptible,1472,447
Ubb,-4.411928,-0.8173818,1.0245404305759898e-05,0.004395278447170996,0.4563758389261745,susceptible,0.8173818,5.427224394409093,Ventral,susceptible,1472,447
Atp5k,-4.3368344,-1.4040323,1.445494800883679e-05,0.006042168267693778,0.12080536912751678,susceptible,1.4040323,5.108992346737497,Ventral,susceptible,1472,447
Hint1,-4.3274293,-1.2707402,1.5085972699938072e-05,0.006148288173859762,0.14093959731543623,susceptible,1.2707402,5.091581581622928,Ventral,susceptible,1472,447
Pam,-4.312079,-0.90040565,1.617265012103312e-05,0.006430403470075168,0.2751677852348993,susceptible,0.90040565,5.046717994633509,Ventral,susceptible,1472,447
Actg1,-4.2986293,-1.2116531,1.718574737162788e-05,0.006670525086958993,0.14988814317673377,susceptible,1.2116531,5.010056698471143,Ventral,susceptible,1472,447
Nrn1,-4.2746053,-1.4955181,1.914762069431193e-05,0.0072591747106668155,0.09619686800894854,susceptible,1.4955181,4.925489132823755,Ventral,susceptible,1472,447
Ndufa13,-4.2615943,-1.1414124,2.0297376480690914e-05,0.007430424751368697,0.15883668903803133,susceptible,1.1414124,4.90217225481125,Ventral,susceptible,1472,447
mt-Nd3,-4.259255,-0.9145168,2.0510925887105346e-05,0.007430424751368697,0.28635346756152125,susceptible,0.9145168,4.90217225481125,Ventral,susceptible,1472,447
Snhg11,-4.2532125,-0.6604106,2.1072541058152838e-05,0.007467925311521903,0.6912751677852349,susceptible,0.6604106,4.897138054487929,Ventral,susceptible,1472,447
Rps21,-4.2210503,-0.7973459,2.4316668058532965e-05,0.008332065456782339,0.42058165548098436,susceptible,0.7973459,4.7876438995434185,Ventral,susceptible,1472,447
Nnat,-4.2190523,-1.022803,2.4533133475987746e-05,0.008332065456782339,0.21700223713646533,susceptible,1.022803,4.7876438995434185,Ventral,susceptible,1472,447
Etv1,-4.2070646,-1.1694221,2.587092243953117e-05,0.00860709750222933,0.15659955257270694,susceptible,1.1694221,4.755168125131104,Ventral,susceptible,1472,447
Rpl38,-4.1845512,-0.78268224,2.8573027612038187e-05,0.00931594992262893,0.42953020134228187,susceptible,0.78268224,4.676027302390019,Ventral,susceptible,1472,447
Eif4a2,-4.159552,-1.519486,3.188721641764171e-05,0.010192654941968532,0.09619686800894854,susceptible,1.519486,4.586087921819714,Ventral,susceptible,1472,447
Calm1,-4.1518526,-0.92156965,3.297944580466183e-05,0.010339056259761484,0.27293064876957496,susceptible,0.92156965,4.571826684883392,Ventral,susceptible,1472,447
Rpl36,-4.105851,-0.93017256,4.028291069171075e-05,0.012390415284835258,0.2371364653243848,susceptible,0.93017256,4.390832066159835,Ventral,susceptible,1472,447
Ddx5,-4.0961537,-0.9133329,4.200712950859488e-05,0.012480561899463815,0.26174496644295303,susceptible,0.9133329,4.383582893058907,Ventral,susceptible,1472,447
Scd2,-4.0949354,-1.121358,4.22286260690878e-05,0.012480561899463815,0.16554809843400448,susceptible,1.121358,4.383582893058907,Ventral,susceptible,1472,447
Ndrg4,-4.091427,-1.3530531,4.287274361243858e-05,0.012480561899463815,0.1185682326621924,susceptible,1.3530531,4.383582893058907,Ventral,susceptible,1472,447
Gnas,-4.076661,-0.89979476,4.568696220381519e-05,0.013066471190291144,0.2930648769574944,susceptible,0.89979476,4.337705780892429,Ventral,susceptible,1472,447
Ndufa5,-4.04869,-1.3127334,5.150512983115374e-05,0.014476493560473591,0.1185682326621924,susceptible,1.3127334,4.2352290787752676,Ventral,susceptible,1472,447
Ckb,-4.016089,-0.8502086,5.9171891328090566e-05,0.016349494447975125,0.2841163310961969,susceptible,0.8502086,4.113558302730069,Ventral,susceptible,1472,447
Atp5b,-4.006928,-1.0215979,6.15136729256044e-05,0.016713264933886716,0.18791946308724833,susceptible,1.0215979,4.091552567436249,Ventral,susceptible,1472,447
Eif1,-3.9852426,-0.88505363,6.741121929607808e-05,0.018015372081387947,0.2662192393736018,susceptible,0.88505363,4.016529881018799,Ventral,susceptible,1472,447
Prkar1a,-3.97881,-1.2848514,6.926101963447335e-05,0.01821117971098685,0.12527964205816555,susceptible,1.2848514,4.0057196036514355,Ventral,susceptible,1472,447
Zcchc18,-3.964191,-1.3859723,7.36452886319231e-05,0.019056595163136673,0.10961968680089486,susceptible,1.3859723,3.960342034534458,Ventral,susceptible,1472,447
Rpl39,-3.9209182,-0.87203294,8.821223738195744e-05,0.02246931084063547,0.27069351230425054,susceptible,0.87203294,3.795604863453928,Ventral,susceptible,1472,447
Dpysl2,-3.9022055,-1.1144208,9.532016265343151e-05,0.023906296793480625,0.15659955257270694,susceptible,1.1144208,3.7336133905828905,Ventral,susceptible,1472,447
Uqcrq,-3.8950908,-1.1961824,9.816192627251247e-05,0.024245995789310578,0.1342281879194631,susceptible,1.1961824,3.7195037973230836,Ventral,susceptible,1472,447
Gnb1,-3.8798382,-1.2380301,0.00010452598916766205,0.025392213925086702,0.12527964205816555,susceptible,1.2380301,3.673312690332553,Ventral,susceptible,1472,447
Atp5l,-3.8734543,-1.0489143,0.00010730347192570289,0.025392213925086702,0.174496644295302,susceptible,1.0489143,3.673312690332553,Ventral,susceptible,1472,447
Rbm39,-3.8730645,-1.2672107,0.00010747532577787894,0.025392213925086702,0.11409395973154363,susceptible,1.2672107,3.673312690332553,Ventral,susceptible,1472,447
Itm2c,-3.8579094,-0.9775308,0.00011436103891570174,0.026563163037016342,0.19463087248322147,susceptible,0.9775308,3.6282298712154755,Ventral,susceptible,1472,447
Uqcrb,-3.855083,-1.4845415,0.00011569038005325483,0.026563163037016342,0.08501118568232663,susceptible,1.4845415,3.6282298712154755,Ventral,susceptible,1472,447
Uqcr11,-3.826137,-1.0588356,0.00013016988173270626,0.029472630722313573,0.16331096196868009,susceptible,1.0588356,3.5242932184082667,Ventral,susceptible,1472,447
Zwint,-3.7948518,-1.0044212,0.00014773162519256326,0.03299069799848173,0.1767337807606264,susceptible,1.0044212,3.4115296360848495,Ventral,susceptible,1472,447
Eef1a2,-3.788322,-1.2611815,0.00015166821583021932,0.033412098033300475,0.12304250559284116,susceptible,1.2611815,3.3988372280181833,Ventral,susceptible,1472,447
Cox6b1,-3.756501,-1.0220382,0.0001723056893004494,0.037452364626345686,0.16778523489932887,susceptible,1.0220382,3.2846854301218054,Ventral,susceptible,1472,447
Uqcrh,-3.7400298,-0.9211547,0.000183998380371152,0.0394676525896121,0.2058165548098434,susceptible,0.9211547,3.232273864356653,Ventral,susceptible,1472,447
Fos,-3.7163467,-1.274164,0.00020212412209572183,0.04279256413512282,0.116331096196868,susceptible,1.274164,3.151390926648769,Ventral,susceptible,1472,447
Psap,-3.6745358,-0.91226614,0.00023828217240534437,0.04980097403271697,0.21029082774049218,susceptible,0.91226614,2.9997207362529035,Ventral,susceptible,1472,447
Malat1,-12.450708,-0.8734904,1.3860957528755516e-35,2.259613296337724e-31,0.9232558139534883,tst,0.8734904,70.564944191987,Ventral,tst,1472,430
Cmss1,-9.482996,-1.4999241,2.470854613152737e-21,2.0139935951807957e-17,0.4418604651162791,tst,1.4999241,38.44382696675603,Ventral,tst,1472,430
Camk1d,-7.046034,-1.1709796,1.840892880077206e-12,1.0003411910339537e-08,0.4372093023255814,tst,1.1709796,18.420339611110837,Ventral,tst,1472,430
Lars2,-6.785774,-1.9083068,1.1546577481593042e-11,4.705807652623244e-08,0.1372093023255814,tst,1.9083068,16.87188332727825,Ventral,tst,1472,430
Jarid2,-6.7318254,-2.0998402,1.675474185512811e-11,5.462716034445969e-08,0.10697674418604651,tst,2.0998402,16.72273463567269,Ventral,tst,1472,430
Cdk8,-5.3706384,-1.8123654,7.84584042259892e-08,0.00021317148428201264,0.10232558139534884,tst,1.8123654,8.453413625640506,Ventral,tst,1472,430
Dbi,4.9364557,0.84885114,7.955504312581853e-07,0.0018527233043387052,0.47674418604651164,tst,0.84885114,6.291098665905507,Ventral,tst,1472,430
Snhg11,-4.559266,-0.6824565,5.133272051039804e-06,0.009628336590024584,0.6930232558139535,tst,0.6824565,4.643044800176682,Ventral,tst,1472,430
Ttr,4.55193,3.4653037,5.315607245136871e-06,0.009628336590024584,0.16279069767441862,tst,3.4653037,4.643044800176682,Ventral,tst,1472,430
Kcnip4,-4.366329,-0.92860717,1.2635197810497796e-05,0.019586119018163976,0.25116279069767444,tst,0.92860717,3.9329341770061954,Ventral,tst,1472,430
Rpl23,4.356498,0.63734573,1.3216004735603221e-05,0.019586119018163976,0.6465116279069767,tst,0.63734573,3.9329341770061954,Ventral,tst,1472,430
Mbp,4.2483516,0.54680467,2.1534944738733723e-05,0.029255222427569765,0.8395348837209302,tst,0.54680467,3.53169717670915,Ventral,tst,1472,430
Gphn,-4.1802297,-1.0483382,2.912148765985397e-05,0.03502851909501358,0.19767441860465115,tst,1.0483382,3.351592718001408,Ventral,tst,1472,430
Rps8,4.1728435,0.49251688,3.0082153559697592e-05,0.03502851909501358,0.6348837209302326,tst,0.49251688,3.351592718001408,Ventral,tst,1472,430
mt-Nd4,-9.576359,-1.0600865,1.0052632054081958e-21,1.6387800774564405e-17,0.9846153846153847,resilient,1.0600865,38.64999447106972,Ventral/Dorsal,resilient,920,65
mt-Co1,-9.070191,-0.9407288,1.1880813412906943e-19,9.684051012860448e-16,1.0,resilient,0.9407288,34.57088118109595,Ventral/Dorsal,resilient,920,65
mt-Atp6,-8.922672,-0.9006564,4.551715160665716e-19,2.3062393667637623e-15,1.0,resilient,0.9006564,33.703158176731954,Ventral/Dorsal,resilient,920,65
Pcsk1n,8.898537,1.6508087,5.658788778711231e-19,2.3062393667637623e-15,1.0,resilient,1.6508087,33.703158176731954,Ventral/Dorsal,resilient,920,65
